"studyID","datasetID","year","author","title","obtained","area_metric","log_area","depth_metric","log_depth","volume_metric","log_volume","distance_metric","log_distance","sp_rich_metric","log_sp_rich","aqua_terra","fresh_saline","in_situ_lab","natural_modified","taxa","archipelago_type","expanded_archipelago_type","geographic_location","local_location","sample","DNI","NDM","depth_original","volume_original","area_original","species_original","volume","area","species","depth","rho","Depth_Area","logArea","SpearmansCC"
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","penon negro",NA,NA,NA,2,NA,0.67,8,1.34e+10,6.7e+07,8,200,11550000,"Depth",18.0202031773552,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","siete lagunas 7",NA,NA,NA,0.8,NA,0.53,7,4.24e+09,5.3e+07,7,80,11550000,"Depth",17.7858024715164,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","siete lagunas 5",NA,NA,NA,2,NA,0.18,9,3.6e+09,1.8e+07,9,200,11550000,"Depth",16.7058823158604,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","siete lagunas 4",NA,NA,NA,0.5,NA,0.19,5,9.5e+08,1.9e+07,5,50,11550000,"Depth",16.7599495371307,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","siete lagunas 2",NA,NA,NA,3.5,NA,0.34,9,1.19e+10,3.4e+07,9,350,11550000,"Depth",17.3418710825804,0.381859749952321
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","1","1.1",NA,NA,NA,1.44,NA,1.230448921,27542.28703,912.0108394,17,30.1995172,22890625000,"Depth",6.81565187531072,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","2","2.1",NA,NA,NA,1.36,NA,1.176091259,22908.67653,806.6156922,15,28.40098048,22890625000,"Depth",6.69284733699835,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","3","3.1",NA,NA,NA,1.13,NA,1.041392685,13489.62883,566.6740606,11,23.80491673,22890625000,"Depth",6.33978428940872,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","4","4.1",NA,NA,NA,0.96,NA,0.954242509,9120.108394,436.5158322,9,20.89296131,22890625000,"Depth",6.07882464541227,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","5","5.1",NA,NA,NA,1.13,NA,1.041392685,13489.62883,566.6740606,11,23.80491673,22890625000,"Depth",6.33978428940872,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","6","6.1",NA,NA,NA,1.44,NA,1.146128036,27542.28703,912.0108394,14,30.1995172,22890625000,"Depth",6.81565187531072,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","7","7.1",NA,NA,NA,1.44,NA,1.301029996,27542.28703,912.0108394,20,30.1995172,22890625000,"Depth",6.81565187531072,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","8","8.1",NA,NA,NA,1.13,NA,1.041392685,13489.62883,566.6740606,11,23.80491673,22890625000,"Depth",6.33978428940872,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","9","9.1",NA,NA,NA,1.26,NA,1.176091259,18197.00859,691.8309709,15,26.30267992,22890625000,"Depth",6.53934166407572,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","10","10.1",NA,NA,NA,0.96,NA,1,9120.108394,436.5158322,10,20.89296131,22890625000,"Depth",6.07882464541227,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","11","11.1",NA,NA,NA,0.96,NA,1.041392685,9120.108394,436.5158322,11,20.89296131,22890625000,"Depth",6.07882464541227,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","12","12.1",NA,NA,NA,1.36,NA,1.176091259,22908.67653,806.6156922,15,28.40098048,22890625000,"Depth",6.69284733699835,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","13","13.1",NA,NA,NA,2.26,NA,1.342422681,181970.0859,3211.194909,22,56.66740606,22890625000,"Depth",8.07439839265218,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","14","14.1",NA,NA,NA,1.44,NA,1.230448921,27542.28703,912.0108394,17,30.1995172,22890625000,"Depth",6.81565187531072,0.926341458472643
22,42,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","15","15.1",NA,NA,NA,1.83,NA,1.255272505,67608.29754,1659.586907,18,40.73802778,22890625000,"Depth",7.41432399917717,0.926341458472643
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","2","2.2",NA,NA,NA,1.36,NA,1.176091259,22908.67653,806.6156922,15,28.40098048,22890625000,"Depth",6.69284733699835,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","4","4.2",NA,NA,NA,0.96,NA,1,9120.108394,436.5158322,10,20.89296131,22890625000,"Depth",6.07882464541227,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","5","5.2",NA,NA,NA,1.13,NA,1.079181246,13489.62883,566.6740606,12,23.80491673,22890625000,"Depth",6.33978428940872,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","6","6.2",NA,NA,NA,1.44,NA,1.230448921,27542.28703,912.0108394,17,30.1995172,22890625000,"Depth",6.81565187531072,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","7","7.2",NA,NA,NA,1.44,NA,1.230448921,27542.28703,912.0108394,17,30.1995172,22890625000,"Depth",6.81565187531072,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","8","8.2",NA,NA,NA,1.13,NA,1.146128036,13489.62883,566.6740606,14,23.80491673,22890625000,"Depth",6.33978428940872,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","9","9.2",NA,NA,NA,1.26,NA,1.176091259,18197.00859,691.8309709,15,26.30267992,22890625000,"Depth",6.53934166407572,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","10","10.2",NA,NA,NA,0.96,NA,1.041392685,9120.108394,436.5158322,11,20.89296131,22890625000,"Depth",6.07882464541227,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","11","11.2",NA,NA,NA,0.96,NA,1.079181246,9120.108394,436.5158322,12,20.89296131,22890625000,"Depth",6.07882464541227,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","12","12.2",NA,NA,NA,1.36,NA,1.204119983,22908.67653,806.6156922,16,28.40098048,22890625000,"Depth",6.69284733699835,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","13","13.2",NA,NA,NA,2.26,NA,1.342422681,181970.0859,3211.194909,22,56.66740606,22890625000,"Depth",8.07439839265218,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","14","14.2",NA,NA,NA,1.44,NA,1.255272505,27542.28703,912.0108394,18,30.1995172,22890625000,"Depth",6.81565187531072,0.979067901097141
22,43,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","15","15.2",NA,NA,NA,1.83,NA,1.278753601,67608.29754,1659.586907,19,40.73802778,22890625000,"Depth",7.41432399917717,0.979067901097141
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","1","1.3",NA,NA,NA,1.44,NA,1.278753601,27542.28703,912.0108394,19,30.1995172,22890625000,"Depth",6.81565187531072,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","2","2.3",NA,NA,NA,1.36,NA,1.255272505,22908.67653,806.6156922,18,28.40098048,22890625000,"Depth",6.69284733699835,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","3","3.3",NA,NA,NA,1.13,NA,1.113943352,13489.62883,566.6740606,13,23.80491673,22890625000,"Depth",6.33978428940872,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","4","4.3",NA,NA,NA,0.96,NA,1.041392685,9120.108394,436.5158322,11,20.89296131,22890625000,"Depth",6.07882464541227,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","5","5.3",NA,NA,NA,1.13,NA,1.113943352,13489.62883,566.6740606,13,23.80491673,22890625000,"Depth",6.33978428940872,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","6","6.3",NA,NA,NA,1.44,NA,1.230448921,27542.28703,912.0108394,17,30.1995172,22890625000,"Depth",6.81565187531072,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","7","7.3",NA,NA,NA,1.44,NA,1.255272505,27542.28703,912.0108394,18,30.1995172,22890625000,"Depth",6.81565187531072,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","8","8.3",NA,NA,NA,1.13,NA,1.113943352,13489.62883,566.6740606,13,23.80491673,22890625000,"Depth",6.33978428940872,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","9","9.3",NA,NA,NA,1.26,NA,1.146128036,18197.00859,691.8309709,14,26.30267992,22890625000,"Depth",6.53934166407572,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","10","10.3",NA,NA,NA,0.96,NA,1,9120.108394,436.5158322,10,20.89296131,22890625000,"Depth",6.07882464541227,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","11","11.3",NA,NA,NA,0.96,NA,1,9120.108394,436.5158322,10,20.89296131,22890625000,"Depth",6.07882464541227,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","12","12.3",NA,NA,NA,1.36,NA,1.146128036,22908.67653,806.6156922,14,28.40098048,22890625000,"Depth",6.69284733699835,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","13","13.3",NA,NA,NA,2.26,NA,1.380211242,181970.0859,3211.194909,24,56.66740606,22890625000,"Depth",8.07439839265218,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","14","14.3",NA,NA,NA,1.44,NA,1.230448921,27542.28703,912.0108394,17,30.1995172,22890625000,"Depth",6.81565187531072,0.938557389311447
22,44,2005,"van der gast et al","Island size and bacterial diversity in an archipelago of engineering machines","author",NA,NA,NA,NA,"litres","yes",NA,NA,"OTUs","yes","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","15","15.3",NA,NA,NA,1.83,NA,1.255272505,67608.29754,1659.586907,18,40.73802778,22890625000,"Depth",7.41432399917717,0.938557389311447
