studyID,datasetID,year,author,title,obtained,area_metric,log_area,depth_metric,log_depth,volume_metric,log_volume,distance_metric,log_distance,sp_rich_metric,log_sp_rich,aqua_terra,fresh_saline,in_situ_lab,natural_modified,taxa,archipelago_type,expanded_archipelago_type,geographic_location,local_location,sample,DNI,NDM,depth_original,volume_original,area_original,species_original,volume,area,species,depth,rho,Depth_Area
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,435,NA,NA,NA,11.1,6.68,0.6,51,6680000,6000,51,1110,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,436,NA,NA,NA,5.1,2.6,0.51,54,2600000,5100,54,510,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,437,NA,NA,NA,2.8,0.48,0.17,52,480000,1700,52,280,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,438,NA,NA,NA,4.2,2.01,0.48,31,2010000,4800,31,420,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,439,NA,NA,NA,2.1,4.93,2.38,66,4930000,23800,66,210,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,440,NA,NA,NA,1,0.28,0.28,38,280000,2800,38,100,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,441,NA,NA,NA,11.3,2.85,0.24,13,2850000,2400,13,1130,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,442,NA,NA,NA,5.6,2.35,0.44,51,2350000,4400,51,560,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,443,NA,NA,NA,1.9,1.41,0.76,84,1410000,7600,84,190,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,444,NA,NA,NA,11.4,60.76,5.31,35,60760000,53100,35,1140,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,445,NA,NA,NA,3.8,1.44,0.38,50,1440000,3800,50,380,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,446,NA,NA,NA,6.1,5.89,0.97,91,5890000,9700,91,610,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,447,NA,NA,NA,3.6,12.28,3.44,67,12280000,34400,67,360,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,448,NA,NA,NA,3.5,3.69,1.06,35,3690000,10600,35,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,449,NA,NA,NA,4.7,104.26,22.28,44,104260000,222800,44,470,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,450,NA,NA,NA,1.9,0.71,0.38,10,710000,3800,10,190,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,452,NA,NA,NA,4.5,3.33,0.74,53,3330000,7400,53,450,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,453,NA,NA,NA,2.6,0.76,0.29,58,760000,2900,58,260,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,454,NA,NA,NA,1.6,1.69,1.01,42,1690000,10100,42,160,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,455,NA,NA,NA,4.9,2.56,0.52,38,2560000,5200,38,490,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,456,NA,NA,NA,6.3,94.8,15,57,94800000,150000,57,630,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,457,NA,NA,NA,3.6,3.99,1.11,49,3990000,11100,49,360,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,458,NA,NA,NA,1.6,0.39,0.25,32,390000,2500,32,160,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,459,NA,NA,NA,8.6,26.83,3.15,66,26830000,31500,66,860,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,460,NA,NA,NA,2.8,12.87,4.55,88,12870000,45500,88,280,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,461,NA,NA,NA,4.6,5.04,1.19,43,5040000,11900,43,460,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,462,NA,NA,NA,3.5,0.59,0.17,47,590000,1700,47,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,463,NA,NA,NA,1.4,0.97,0.68,103,970000,6800,103,140,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,464,NA,NA,NA,3.5,6.07,1.75,56,6070000,17500,56,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,465,NA,NA,NA,4.6,15.91,3.45,65,15910000,34500,65,460,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,466,NA,NA,NA,8.2,3.93,0.49,72,3930000,4900,72,820,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,467,NA,NA,NA,3.2,8.07,2.6,42,8070000,26000,42,320,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,468,NA,NA,NA,7.6,14.37,1.88,49,14370000,18800,49,760,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,469,NA,NA,NA,3.5,6.46,1.83,58,6460000,18300,58,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,470,NA,NA,NA,2.6,1.38,0.54,80,1380000,5400,80,260,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,471,NA,NA,NA,3.2,2.43,0.76,36,2430000,7600,36,320,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,472,NA,NA,NA,5,4.33,0.86,88,4330000,8600,88,500,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,473,NA,NA,NA,4.9,107,23.6,33,107000000,236000,33,490,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,474,NA,NA,NA,1.2,0.6,0.48,103,600000,4800,103,120,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,475,NA,NA,NA,3.8,2.78,0.74,70,2780000,7400,70,380,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,476,NA,NA,NA,3.5,4.01,1.13,69,4010000,11300,69,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,477,NA,NA,NA,6.6,4.72,0.73,72,4720000,7300,72,660,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,478,NA,NA,NA,3.4,3.5,1.02,42,3500000,10200,42,340,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,479,NA,NA,NA,3.9,2.1,0.54,68,2100000,5400,68,390,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,480,NA,NA,NA,3.9,1.14,0.29,32,1140000,2900,32,390,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,481,NA,NA,NA,4.8,3.34,0.7,63,3340000,7000,63,480,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,483,NA,NA,NA,1.9,0.88,0.46,21,880000,4600,21,190,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,484,NA,NA,NA,1.6,0.89,0.57,28,890000,5700,28,160,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,485,NA,NA,NA,0.6,0.6,0.94,29,600000,9400,29,60,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,487,NA,NA,NA,7.3,94.2,13,31,94200000,130000,31,730,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,488,NA,NA,NA,0.4,0.66,1.52,54,660000,15200,54,40,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,489,NA,NA,NA,6.8,11.1,1.63,29,11100000,16300,29,680,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,490,NA,NA,NA,8.4,3.52,0.42,28,3520000,4200,28,840,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,491,NA,NA,NA,3.1,3.25,1.03,91,3250000,10300,91,310,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,492,NA,NA,NA,1.2,0.34,0.29,72,340000,2900,72,120,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,493,NA,NA,NA,4.2,4.23,1.01,40,4230000,10100,40,420,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,494,NA,NA,NA,2.1,3.28,1.54,36,3280000,15400,36,210,3562,Depth
